;Origine;Type Conteneur;SH Déclaré;Fret Unitaire min;Fret Unitaire moyen;Fret Unitaire max;Devise;N° Déclaration inf;N° Déclaration sup
5433;Bresil;Conteneur 40' High cube;3917409000;1016;1016;1016;EUR;2024CIAB9C2059;2024CIAB9C1180
5434;Bresil;Conteneur 40' High cube;3923100000;1100;1100;1100;EUR;2024CIAB9C2059;2024CIAB9C1180
5435;Bresil;Conteneur 40' High cube;3924100000;1100;1100;1100;EUR;2024CIAB9C2059;2024CIAB9C1180
5436;Bresil;Conteneur 40' High cube;3924909000;1100;2208;3317;EUR;2024CIAB9C2059;2024CIAB9C1180
5437;Bresil;Conteneur 40' High cube;3926400000;1100;1100;1100;EUR;2024CIAB9C2059;2024CIAB9C1180
5438;Bresil;Conteneur 40' High cube;4008290000;3264;3264;3264;EUR;2024CIAB9C2059;2024CIAB9C1180
5439;Bresil;Conteneur 40' High cube;4011100000;3310;3310;3310;EUR;2024CIAB9C2059;2024CIAB9C1180
5440;Bresil;Conteneur 40' High cube;4016930000;2021;2021;2021;EUR;2024CIAB9C2059;2024CIAB9C1180
5441;Bresil;Conteneur 40' High cube;4802559000;2000;2327;3686;EUR;2024CIAB9C2059;2024CIAB9C1180
5442;Bresil;Conteneur 40' High cube;4804110000;1884;2331;2540;EUR;2024CIAB9C2059;2024CIAB9C1180
5443;Bresil;Conteneur 40' High cube;4821100000;1650;1650;1650;EUR;2024CIAB9C2059;2024CIAB9C1180
5444;Bresil;Conteneur 40' High cube;6105100000;1650;1650;1650;EUR;2024CIAB9C2059;2024CIAB9C1180
5445;Bresil;Conteneur 40' High cube;6911100000;1100;1100;1100;EUR;2024CIAB9C2059;2024CIAB9C1180
5446;Bresil;Conteneur 40' High cube;7013280000;4330;4330;4330;EUR;2024CIAB9C2059;2024CIAB9C1180
5447;Bresil;Conteneur 40' High cube;7013370000;4330;4330;4330;EUR;2024CIAB9C2059;2024CIAB9C1180
5448;Bresil;Conteneur 40' High cube;7013490000;4330;4330;4330;EUR;2024CIAB9C2059;2024CIAB9C1180
5449;Bresil;Conteneur 40' High cube;7318150000;3264;3264;3264;EUR;2024CIAB9C2059;2024CIAB9C1180
5450;Bresil;Conteneur 40' High cube;7318160000;2021;2642;3264;EUR;2024CIAB9C2059;2024CIAB9C1180
5451;Bresil;Conteneur 40' High cube;7323930000;2100;2100;2100;EUR;2024CIAB9C2059;2024CIAB9C1180
5452;Bresil;Conteneur 40' High cube;7323999000;1100;1100;1100;EUR;2024CIAB9C2059;2024CIAB9C1180
5453;Bresil;Conteneur 40' High cube;7326909000;2021;2021;2021;EUR;2024CIAB9C2059;2024CIAB9C1180
5454;Bresil;Conteneur 40' High cube;7412200000;1016;1016;1016;EUR;2024CIAB9C2059;2024CIAB9C1180
5455;Bresil;Conteneur 40' High cube;7615109000;1100;1100;1100;EUR;2024CIAB9C2059;2024CIAB9C1180
5456;Bresil;Conteneur 40' High cube;8205519000;1100;1100;1100;EUR;2024CIAB9C2059;2024CIAB9C1180
5457;Bresil;Conteneur 40' High cube;8213000000;1100;1100;1100;EUR;2024CIAB9C2059;2024CIAB9C1180
5458;Bresil;Conteneur 40' High cube;8215200000;1100;1100;1100;EUR;2024CIAB9C2059;2024CIAB9C1180
5459;Bresil;Conteneur 40' High cube;8215990000;1100;1100;1100;EUR;2024CIAB9C2059;2024CIAB9C1180
5460;Bresil;Conteneur 40' High cube;8412310000;1016;1016;1016;EUR;2024CIAB9C2059;2024CIAB9C1180
5461;Bresil;Conteneur 40' High cube;8412900000;1016;1016;1016;EUR;2024CIAB9C2059;2024CIAB9C1180
5462;Bresil;Conteneur 40' High cube;8413110000;3643;4316;4652;EUR;2024CIAB9C2059;2024CIAB9C1180
5463;Bresil;Conteneur 40' High cube;8414590000;1016;1016;1016;EUR;2024CIAB9C2059;2024CIAB9C1180
5464;Bresil;Conteneur 40' High cube;8419900000;1016;1016;1016;EUR;2024CIAB9C2059;2024CIAB9C1180
5465;Bresil;Conteneur 40' High cube;8424900000;1016;1016;1016;EUR;2024CIAB9C2059;2024CIAB9C1180
5466;Bresil;Conteneur 40' High cube;8474900000;3264;3264;3264;EUR;2024CIAB9C2059;2024CIAB9C1180
5467;Bresil;Conteneur 40' High cube;8481200000;1016;1016;1016;EUR;2024CIAB9C2059;2024CIAB9C1180
5468;Bresil;Conteneur 40' High cube;8481800000;1016;1016;1016;EUR;2024CIAB9C2059;2024CIAB9C1180
5469;Bresil;Conteneur 40' High cube;8501100000;1016;1016;1016;EUR;2024CIAB9C2059;2024CIAB9C1180
5470;Bresil;Conteneur 40' High cube;8501310000;1016;1016;1016;EUR;2024CIAB9C2059;2024CIAB9C1180
5471;Bresil;Conteneur 40' High cube;8501520000;1250;1250;1250;EUR;2024CIAB9C2059;2024CIAB9C1180
5472;Bresil;Conteneur 40' High cube;8505190000;1016;1016;1016;EUR;2024CIAB9C2059;2024CIAB9C1180
5473;Bresil;Conteneur 40' High cube;8509800000;1100;1100;1100;EUR;2024CIAB9C2059;2024CIAB9C1180
5474;Bresil;Conteneur 40' High cube;8512200000;1016;1016;1016;EUR;2024CIAB9C2059;2024CIAB9C1180
5475;Bresil;Conteneur 40' High cube;8512300000;1016;1016;1016;EUR;2024CIAB9C2059;2024CIAB9C1180
5476;Bresil;Conteneur 40' High cube;8512400000;1016;1016;1016;EUR;2024CIAB9C2059;2024CIAB9C1180
5477;Bresil;Conteneur 40' High cube;8512900000;1016;1016;1016;EUR;2024CIAB9C2059;2024CIAB9C1180
5478;Bresil;Conteneur 40' High cube;8516791000;1100;1100;1100;EUR;2024CIAB9C2059;2024CIAB9C1180
5479;Bresil;Conteneur 40' High cube;8516799000;1100;1100;1100;EUR;2024CIAB9C2059;2024CIAB9C1180
5480;Bresil;Conteneur 40' High cube;8518210000;1016;1016;1016;EUR;2024CIAB9C2059;2024CIAB9C1180
5481;Bresil;Conteneur 40' High cube;8525890000;1016;1016;1016;EUR;2024CIAB9C2059;2024CIAB9C1180
5482;Bresil;Conteneur 40' High cube;8527210000;1016;1016;1016;EUR;2024CIAB9C2059;2024CIAB9C1180
5483;Bresil;Conteneur 40' High cube;8528590000;1016;1016;1016;EUR;2024CIAB9C2059;2024CIAB9C1180
5484;Bresil;Conteneur 40' High cube;8531200000;1016;1016;1016;EUR;2024CIAB9C2059;2024CIAB9C1180
5485;Bresil;Conteneur 40' High cube;8536100000;1016;1016;1016;EUR;2024CIAB9C2059;2024CIAB9C1180
5486;Bresil;Conteneur 40' High cube;8536410000;1016;1016;1016;EUR;2024CIAB9C2059;2024CIAB9C1180
5487;Bresil;Conteneur 40' High cube;8536500000;1016;1016;1016;EUR;2024CIAB9C2059;2024CIAB9C1180
5488;Bresil;Conteneur 40' High cube;8536900000;1016;1016;1016;EUR;2024CIAB9C2059;2024CIAB9C1180
5489;Bresil;Conteneur 40' High cube;8537100000;1016;1016;1016;EUR;2024CIAB9C2059;2024CIAB9C1180
5490;Bresil;Conteneur 40' High cube;8544499000;1016;1016;1016;EUR;2024CIAB9C2059;2024CIAB9C1180
5491;Bresil;Conteneur 40' High cube;8547200000;1016;1016;1016;EUR;2024CIAB9C2059;2024CIAB9C1180
5492;Bresil;Conteneur 40' High cube;8609000000;22727;22727;22727;EUR;2024CIAB9C2059;2024CIAB9C1180
5493;Bresil;Conteneur 40' High cube;8708990000;1016;1016;1016;EUR;2024CIAB9C2059;2024CIAB9C1180
5494;Bresil;Conteneur 40' High cube;9026100000;1016;1016;1016;EUR;2024CIAB9C2059;2024CIAB9C1180
5495;Bresil;Conteneur 40' High cube;9032100000;1016;1016;1016;EUR;2024CIAB9C2059;2024CIAB9C1180
5496;Bresil;Conteneur 40' High cube;9032890000;1016;1016;1016;EUR;2024CIAB9C2059;2024CIAB9C1180
5497;Bresil;Conteneur 40' High cube;9401800000;1100;1100;1100;EUR;2024CIAB9C2059;2024CIAB9C1180
5498;Bresil;Conteneur 40' High cube;9403300000;2711;2711;2711;EUR;2024CIAB9C2059;2024CIAB9C1180
5499;Bresil;Conteneur 40' High cube;9403600000;2152;2357;2711;EUR;2024CIAB9C2059;2024CIAB9C1180
5500;Bresil;Conteneur 40' High cube;9403709000;1100;1100;1100;EUR;2024CIAB9C2059;2024CIAB9C1180
5501;Bresil;Conteneur 40' High cube;9403890000;1100;1100;1100;EUR;2024CIAB9C2059;2024CIAB9C1180
5502;Bresil;Conteneur 40' High cube;9405490000;1016;1016;1016;EUR;2024CIAB9C2059;2024CIAB9C1180
5503;Bresil;Conteneur 40' frigorifique;202300000;3443;4685;6000;EUR;2024CIAB9C2059;2024CIAB9C1180
5504;Bresil;Conteneur 40' frigorifique;203290000;3880;4180;5122;EUR;2024CIAB9C2059;2024CIAB9C1180
5505;Bresil;Conteneur 40' frigorifique;206290000;1393;4474;7000;EUR;2024CIAB9C2059;2024CIAB9C1180
5506;Bresil;Conteneur 40' frigorifique;206490000;3000;4411;6228;EUR;2024CIAB9C2059;2024CIAB9C1180
5507;Bresil;Conteneur 40' frigorifique;206900000;5140;5140;5140;EUR;2024CIAB9C2059;2024CIAB9C1180
5508;Bresil;Conteneur 40' frigorifique;303540000;3435;3954;4149;EUR;2024CIAB9C2059;2024CIAB9C1180
5509;Bresil;Conteneur 40' frigorifique;303890000;6262;6262;6262;EUR;2024CIAB9C2059;2024CIAB9C1180
5510;Bresil;Conteneur 40' frigorifique;504000000;3444;4818;5500;EUR;2024CIAB9C2059;2024CIAB9C1180
5511;Bresil;Conteneur 40' frigorifique;4802559000;2000;2000;2000;EUR;2024CIAB9C2059;2024CIAB9C1180
