,Produit,Sous_Produit,Origine,PU_moy,PU_min,PU_max,PU_med
26297,3923100000,"Boîtes, caisses, casiers et articles similaires",Suisse,20492.92,20492.923076923078,20492.923076923078,20492.923076923078
26298,3923100000,"Boîtes, caisses, casiers et articles similaires",Indonesie,36034.00,36034.0,36034.0,36034.0
26303,8708920000,"Silencieux et tuyaux d'échappement, leurs part",Japon,114513.91,18251.058823529413,221057.5,104233.17073170732
26306,8708920000,"Silencieux et tuyaux d'échappement, leurs part",Inde,9347.40,656.0,18038.8,9347.4
26308,8708920000,"Silencieux et tuyaux d'échappement, leurs part",Belgique,60497.75,60497.75,60497.75,60497.75
26309,9025900000,Parties et accessoires des instruments du n° 90,PLUSIEURS,88088.89,3936.0,436605.0,53269.04166666667
26311,4009110000,Tubes et tuyaux en caoutchouc vulcanisé non du,Japon,35709.20,4592.0,140062.5,11807.181818181818
26319,8205590000,Enclumes; forges portatives; meules avec bâtis,Royaume-Uni,72572.08,602.0,229601.66666666666,29470.816816816816
26321,5301300000,Etoupes et déchets de lin (y compris les déche,PLUSIEURS,21428.00,21428.0,21428.0,21428.0
26322,7315900000,Parties de chaînes (autres que de chaînes à m,Japon,27817.02,27268.3359375,28365.702702702703,27817.019320101354
26325,8536100000,"circuità fusibles, pour une",Allemagne,175012.00,15087.0,425060.0,84889.0
26329,8536100000,"circuità fusibles, pour une",Autriche,80464.00,80464.0,80464.0,80464.0
26331,8536100000,"circuità fusibles, pour une",Indonesie,11137.36,9319.0,12955.727272727272,11137.363636363636
26332,8536100000,"circuità fusibles, pour une",Italie,13447.00,13447.0,13447.0,13447.0
26333,8536700000,"Connecteurs pour fibres optiques, faisceaux ou c",Portugal,61332.00,61332.0,61332.0,61332.0
26336,8536410000,Relais pour une tension n'excédant pas 60 V,Autriche,56478.10,13906.2,99050.0,56478.1
26338,8532900000,"Parties des condensateurs électriques, fixes, v",Etats-Unis,235144.35,235144.3469387755,235144.3469387755,235144.3469387755
26339,8424890000,Appareils mécaniques (même à main) à projet,Japon,4592.00,4592.0,4592.0,4592.0
26340,8424890000,Appareils mécaniques (même à main) à projet,Suede,149192.79,149192.7857142857,149192.7857142857,149192.7857142857
26341,8424890000,Appareils mécaniques (même à main) à projet,Australie,459525.88,459525.8823529412,459525.8823529412,459525.8823529412
26342,8516799000,Autres appareils électrothermiques pour usage,Allemagne,129826.80,129826.8,129826.8,129826.8
26352,4009120000,Tubes et tuyaux en caoutchouc vulcanisé non du,Royaume-Uni,19264.34,1158.734,103690.64894894895,8953.472031503714
26353,7307111000,"Accessoires de tuyauterie, moulés, en fonte n",Etats-Unis,49644.00,49644.0,49644.0,49644.0
26354,7010903100,"Bouteilles, bonbonnes et flacons, en verre, d'",PLUSIEURS,34469.59,937.9518552740359,228929.0,6512.081140350877
26357,9032890000,Autres instruments et appareils pour la régula,Royaume-Uni,4050108.87,527.5944358235424,12252438.4,179782.20104074554
26363,4011400000,"Pneumatiques neufs, en caoutchouc, des types uti",PLUSIEURS,12932.95,158.07055518836748,278344.5,4975.978201634877
26365,8481900000,Parties des articles de robineterie et organes s,Norvege,73193.03,17948.64814814815,139281.5,68524.87708947886
26369,8481900000,Parties des articles de robineterie et organes s,Etats-Unis,311495.84,94.67455621301775,1405716.0,111261.44715447155
26373,8517690000,"Autres appareils pour l'émission, la transmiss",Luxembourg,1141365.00,1141365.0,1141365.0,1141365.0
26375,8517690000,"Autres appareils pour l'émission, la transmiss",Royaume-Uni,554529.18,256903.73333333334,839337.0333333333,567346.7857142857
26378,8517690000,"Autres appareils pour l'émission, la transmiss","Taiwan, Province de Chine",339457.97,278855.4835164835,400060.45714285714,339457.97032967035
26379,7306110000,"Tubes et tuyaux soudés, en aciers inoxydables,",Indonesie,31995.40,31995.4,31995.4,31995.4
26380,6203230000,Ensembles de fibres synthétiques  pour hommes,Royaume-Uni,69816.65,8691.51923076923,107480.41666666667,93278.0
26382,7307930000,Accessoires de tuyauterie à souder bout à bou,PLUSIEURS,43490.90,555.0769230769231,167041.0,15244.237343358396
26384,7307930000,Accessoires de tuyauterie à souder bout à bou,Espagne,54619.30,27356.386363636364,102985.25,44067.77857935627
26386,7306900000,"Autres tubes, tuyaux et profilés creux, en fer",PLUSIEURS,58337.46,404.906432748538,434899.0,22260.415584415583
26390,7307190000,"Accessoires de tuyauterie, moulés, en fonte (",Afrique du Sud,35113.33,22208.0,58383.0,24749.0
26392,5609000000,"Articles en fils, lames ou formes similaires des n",Pays-bas,6778.72,6778.722388059701,6778.722388059701,6778.722388059701
26393,4823200000,filtre,France,50968.67,19286.731707317074,82650.61538461539,50968.67354596623
26394,4823200000,filtre,Mexique,5852.40,5852.4,5852.4,5852.4
26395,9028300000,"Compteurs d'électricité, y compris les compteu",PLUSIEURS,382944.06,2522.923076923077,2458962.3333333335,66953.54914529914
26396,8708950000,Coussins gonflables de sécurité avec système,Japon,18999.32,18694.785714285714,19303.85714285714,18999.321428571428
26400,8534000000,Circuits imprimés.,PLUSIEURS,58195.82,8673.209150326797,121352.0,60298.62888888889
26404,4009220000,Tubes et tuyaux en caoutchouc vulcanisé non du,Etats-Unis,61158.81,10136.795,261021.42857142858,29667.136363636364
26409,8302490000,"Autres garnitures, ferrures et articles similai",Autriche,10495.00,10495.0,10495.0,10495.0
26411,8301200000,"Serrures (à clef, à secret ou électriques) de",Japon,14759.00,14759.0,14759.0,14759.0
26417,8421310000,Filtres d'entrée d'air pour moteurs à allumag,Japon,23485.72,17710.81818181818,26779.0,25967.333333333332
26428,8421310000,Filtres d'entrée d'air pour moteurs à allumag,Mexique,5639.08,5639.083333333333,5639.083333333333,5639.083333333333
26430,8207190000,"Outils de forage ou de sondage, y compris les p",Etats-Unis,150528.19,89781.46470588235,211274.9189189189,150528.19181240062
26435,7318290000,"Autres articles non filetés, en fonte, fer ou",Autriche,49197.00,49197.0,49197.0,49197.0
26436,7318290000,"Autres articles non filetés, en fonte, fer ou",Etats-Unis,310973.43,8527.5,1140786.3333333333,89479.0
26444,4907000000,"poste,timbres fiscaux et analogues, non o",France,9328.90,142.49597793610664,28667.26732673267,8108.108108108108
26448,8511400000,"Démarreurs, même fonctionnant comme génératr",Japon,61958.07,20990.5,102925.63636363637,61958.068181818184
26466,7318220000,"Rondelles autres que les rondelles de blocage,",Etats-Unis,57894.56,609.0,243011.0,13818.333333333334
26474,8311200000,"Fils fourrés pour le soudage à l'arc, en méta",PLUSIEURS,33713.79,6413.777777777777,104224.29629629629,12108.545643939393
26478,8206000000,"Outils d'au moins deux des n°s 82.02 à 82.05, c",Autriche,71827.25,71827.25,71827.25,71827.25
26480,8206000000,"Outils d'au moins deux des n°s 82.02 à 82.05, c",Pays-bas,16727.00,16727.0,16727.0,16727.0
26497,3824400000,"Additifs préparés pour ciments, mortiers ou b",Etats-Unis,15666.66,3882.8284960422166,49558.60918265498,4612.592728695732
26499,9026900000,Parties et accessoires des instruments et appare,France,165253.29,3935.5,975862.0,65596.0
26501,9026900000,Parties et accessoires des instruments et appare,Royaume-Uni,539413.59,5329.428571428572,1798079.0,121042.0
26503,8467890000,Outils hydrauliques et autres outils à moteur,Norvege,75475.75,60521.0,90430.5,75475.75
26504,7214910000,"Barres en fer ou en aciers non alliés, simplem",PLUSIEURS,23013.50,23013.5,23013.5,23013.5
26516,9025800000,liquideset in,Inde,71694.73,36166.27777777778,107223.17647058824,71694.727124183
26519,9025800000,liquideset in,Australie,173955.50,173955.5,173955.5,173955.5
26520,8411990000,"Parties des turbines à gaz, autres que celles",PLUSIEURS,108424.09,89734.9,142867.4,102141.85714285714
26526,7604290000,Barres et profilés (sauf profilés creux) en a,France,8874.82,1757.5,31021.291666666668,6955.13698630137
26532,8544499000,"Autres conducteurs électriques, pour tension",Etats-Unis,60149.38,987.0,181536.0,30467.0
26533,8544499000,"Autres conducteurs électriques, pour tension",Royaume-Uni,121213.87,3900.4,465467.0,16963.49733412322
26540,8482100000,Roulements à billes,Autriche,93583.33,93583.33333333333,93583.33333333333,93583.33333333333
26548,8421290000,Appareils pour la filtration ou l'épuration de,Royaume-Uni,32959.88,5055.685714285714,141288.64957264956,9074.402272727273
26555,8528520000,"Moniteurs autre qu'à tube cathodique, aptes à",Autriche,74966.57,74966.57142857143,74966.57142857143,74966.57142857143
26556,8425310000,"Treuils et cabestans, à moteur  électrique",PLUSIEURS,74992.54,15677.825095057035,134307.25,74992.53754752851
26557,9603500000,Autres brosses constituant des parties de machin,Vietnam,10574.93,10277.191358024691,10872.671905697445,10574.931631861069
26561,7412200000,"Accessoires de tuyauterie (raccords, coudes, man",Singapour,37897.00,37897.0,37897.0,37897.0
26563,8415909000,"Parties de machines et appareils du n° 84.15,",Japon,17898.29,17898.285714285714,17898.285714285714,17898.285714285714
26565,8415909000,"Parties de machines et appareils du n° 84.15,",Inde,9911.08,3901.328671328671,19899.04415954416,9183.333333333334
26568,8415909000,"Parties de machines et appareils du n° 84.15,",Autriche,37390.00,37390.0,37390.0,37390.0
26571,8471309000,Machines automatiques de traitement de l'inform,Royaume-Uni,103581.97,600.0,251052.63636363635,59093.26524390244
26573,8471309000,Machines automatiques de traitement de l'inform,Norvege,295985.04,240431.5,351538.5806451613,295985.0403225806
26576,8507200000,"Accumulateurs électriques au plomb,sauf pr le d",Autriche,106921.00,106921.0,106921.0,106921.0
26584,8413919000,Parties de pompes autres que celles destinées,Royaume-Uni,56353.10,10049.067368421052,96451.0,59456.16666666667
26592,4010390000,"Autres courroies de transmission, en caoutchouc",Autriche,55100.00,55100.0,55100.0,55100.0
26595,4010390000,"Autres courroies de transmission, en caoutchouc",Vietnam,3466.17,1147.7004216393912,10811.142857142857,1748.392032880177
26598,4902900000,"Journaux et publications périodiques imprimés,",France,16347.33,3290.0555555555557,35169.444444444445,15986.681318681318
26603,3808939000,"Herbicides, inhibiteurs de germination et rég",PLUSIEURS,3103.10,990.0990099009902,6559.571428571428,1759.6302521008404
26604,9401909000,Parties de sièges (à l'exclusion de ceux du n,PLUSIEURS,28609.40,1463.2857142857142,80683.0,17711.0
26606,8539100000,Articles dits «phares et projecteurs scellés»,Japon,18339.46,18339.458333333332,18339.458333333332,18339.458333333332
26610,8431430000,Parties de machines de sondage ou de forage des,Turkmenistan,41784.45,41784.45,41784.45,41784.45
26612,8431430000,Parties de machines de sondage ou de forage des,Etats-Unis,45114.60,2883.4827027027027,164365.9655172414,29862.854146341462
26615,8431430000,Parties de machines de sondage ou de forage des,Pays-bas,8283.60,8283.595238095239,8283.595238095239,8283.595238095239
26618,8421990000,Parties des appareils pour la filtration ou l',Pays-bas,72592.75,4799.073211314476,236800.0,54640.402489626555
26620,8421990000,Parties des appareils pour la filtration ou l',Royaume-Uni,32959.18,5351.171428571429,78906.0,22039.25
26624,3920990000,"Autres plaques, feuilles, pellicules, bandes et",Royaume-Uni,43759.90,1312.0,175643.0,7270.434966252993
26626,9026200000,Instruments et appareils pr la mesure ou le cont,Chine,46252.51,336.0810810810811,418501.0,4591.6
26628,9026200000,Instruments et appareils pr la mesure ou le cont,Espagne,43888.35,9082.461538461539,106311.85714285714,33617.75
26652,4016990000,Autres ouvrages en caoutchouc vulcanisé non du,Japon,27563.00,15415.0,41981.0,25293.0
26661,4016990000,Autres ouvrages en caoutchouc vulcanisé non du,Autriche,11151.00,11151.0,11151.0,11151.0
26665,4016990000,Autres ouvrages en caoutchouc vulcanisé non du,Suede,28612.26,11235.364672364673,45989.15,28612.257336182338
26669,3917291000,"Tubes et tuyaux rigides, en autres matières p",Japon,41764.34,41764.34482758621,41764.34482758621,41764.34482758621
26670,6304200000,Moustiquaires pour lits mentionnées dans la Not,Thailande,3982.45,3978.410970008106,3986.4895085961825,3982.450239302144
26676,9025190000,"Thermomètres et pyromètres, non combinés à",Royaume-Uni,256996.94,5270.766891891892,684163.0,169277.0
26677,9025190000,"Thermomètres et pyromètres, non combinés à",Luxembourg,612664.00,612664.0,612664.0,612664.0
26682,9025190000,"Thermomètres et pyromètres, non combinés à",Turkmenistan,37389.50,37389.5,37389.5,37389.5
26684,9025190000,"Thermomètres et pyromètres, non combinés à",Indonesie,93991.50,93991.5,93991.5,93991.5
26687,8483600000,"Embrayages et organes d'accouplement, y compris",Autriche,84946.50,84946.5,84946.5,84946.5
26688,8483600000,"Embrayages et organes d'accouplement, y compris",Etats-Unis,101459.30,15490.5,238068.375,68388.95454545454
26699,3926909900,Autres ouvrages en matières plastiques et ouv,Autriche,143349.38,656.0,327322.5,122709.51388888889
26700,3926909900,Autres ouvrages en matières plastiques et ouv,Etats-Unis,411824.67,5000.0,2347111.3333333335,143744.2875
26701,3926909900,Autres ouvrages en matières plastiques et ouv,Pays-bas,23210.59,1749.3333333333333,86221.91666666667,6435.084224598931
26705,3926909900,Autres ouvrages en matières plastiques et ouv,Australie,51668.40,4762.3,120614.125,46094.8
26706,3926909900,Autres ouvrages en matières plastiques et ouv,Indonesie,20836.61,1666.6666666666667,31218.75,29624.40350877193
26710,5911100000,"Tissus, feutres et tissus doublés de feutre, co",France,31212.58,31212.583333333332,31212.583333333332,31212.583333333332
26711,8413200000,"Pompes actionnées à la main, autres que celles",France,16236.99,345.2388663967611,51445.71428571428,6578.5
26712,8413200000,"Pompes actionnées à la main, autres que celles",Etats-Unis,37720.18,12053.363636363636,63387.0,37720.181818181816
26716,8471501000,Unités de traitement autres que celles des n°,Autriche,82264.71,82264.70588235294,82264.70588235294,82264.70588235294
26722,4010350000,"Courroies de transmission sans fin, en caoutcho",Japon,111346.72,10592.0,333882.0,74560.66666666666
26727,5911900000,Autres produits et articles textiles pour usages,Royaume-Uni,21345.90,19371.798165137614,23320.0,21345.89908256881
26728,9027900000,Microtomes; parties et accessoires des instrumen,PLUSIEURS,298059.96,690.6407982261641,7288848.5,61988.0
26734,3214101000,"Mastic de vitrier, ciments de résine et autres",Indonesie,5146.97,437.65060240963857,9856.285714285714,5146.968158347676
26735,3214101000,"Mastic de vitrier, ciments de résine et autres",France,23873.90,426.49892565535026,159069.5,4608.944078947368
26736,8309109000,couronnesautres que ceux destinés à,PLUSIEURS,52476.55,42637.0,80027.0,45917.0
26739,8483300000,"Paliers, autres qu'à roulements incorporés; co",Japon,106172.71,10122.0,576848.6,68766.125
26749,8483300000,"Paliers, autres qu'à roulements incorporés; co",Autriche,238893.26,70624.66666666667,407161.85714285716,238893.26190476192
26759,4901100000,"Livres, brochures et imprimés similaires en feu",France,8729.73,100.0,15794.077922077922,7686.270588235294
26760,8803900000,"Parties des appareils des n°s 88.01 ou 88.02,",MANY,52597.64,28906.0,76289.27461706783,52597.637308533915
26766,8542310000,"Processeurs et contrôleurs, même combinés av",PLUSIEURS,278556.67,2500.0,1345368.0,75763.0
26767,8542310000,"Processeurs et contrôleurs, même combinés av",Chine,11875.59,292.1463414634146,257397.6,2500.0
26768,8542310000,"Processeurs et contrôleurs, même combinés av",Etats-Unis,180537.54,180537.54166666666,180537.54166666666,180537.54166666666
26769,8805100000,Appareils et dispositifs pour le lancement ou l',MANY,74968.63,69374.53333333334,79142.5,76388.85714285714
26771,7315119000,"Chaînes à rouleaux en fonte, fer ou acier au",Autriche,92162.00,92162.0,92162.0,92162.0
26772,7315119000,"Chaînes à rouleaux en fonte, fer ou acier au",Vietnam,10324.16,10324.163727959698,10324.163727959698,10324.163727959698
26773,8539320000,Lampes à vapeur de mercure ou de sodium; lampe,Etats-Unis,95853.07,95853.07142857143,95853.07142857143,95853.07142857143
26774,3822000000,Réactifs de diagnostic ou de laboratoire … sur,Japon,898707.44,131191.5,4854082.0,247952.0
26787,8208900000,"Autres couteaux et lames tranchantes, pour machi",Vietnam,12966.31,10332.017964071856,17692.285714285714,10874.614147909968
